Cust_id,Age,Income_group,Existing_Customer,Occupation_type,Education_Qualification,Dependents,Marital_Status,Gender,Debt_Burden_Ratio,Years_at_current_address,Credit_Amount,Housing_1_Own_2_Rent,Employed_since_yrs,Location,DPD_30_6M,DPD_60_6M,Months_on_book,Default_Flag,Occupation_Partner,Job_Seniority,Assets,Savings
99349,44,< = 50000,0,Govt,2,0,Married,M,< = 0.10,13,218555,2,9,North,0,0,< 6,0,partime,2,0,3.666666667
71521,36,> 100000,0,Private,2,1,Single,F,< = 0.10,6,102419,2,7,Central,0,0,> = 6,0,fixed,3,0,2.8125
10541,26,< = 25000,0,Private,1,1,Single,F,< = 0.10,12,146135,2,5,South,1,1,> = 6,0,freelance,3,3500,1.74
75200,53,<=100000,0,Private,1,1,Single,M,< = 0.10,13,112488,1,20,Central,0,0,< 6,0,fixed,7,0,4.86
20215,36,< = 50000,0,Private,3,0,Single,M,< = 0.10,2,204904,2,6,Central,0,0,< 6,0,partime,5,0,0.073846154
27175,34,> 100000,0,Govt,3,0,Married,M,< = 0.10,6,290982,1,7,South,0,0,> = 6,0,freelance,2,0,4.8
32459,32,< = 25000,0,Private,2,0,Single,M,< = 0.10,0,172882,1,4,South,0,0,> = 6,0,fixed,28,15000,6.776470588
547,36,<=100000,0,Govt,2,2,Single,F,< = 0.10,12,186559,1,9,North,1,1,< 6,0,fixed,11,0,-0.733333333
60179,42,<=100000,0,Private,4,1,Married,M,< = 0.10,2,185685,2,18,Central,0,0,> = 6,0,partime,2,0,3.950769231
78202,47,> 100000,0,Private,2,2,Single,M,< = 0.10,9,270568,1,17,Central,0,0,> = 6,0,freelance,11,13600,8
2693,42,<=100000,0,Private,4,1,Married,F,< = 0.50,10,126331,1,10,Central,0,0,> = 6,0,others,1,0,-3.69
80781,35,<=100000,0,Private,3,2,Single,M,> 0.50,6,192676,1,7,North,0,0,< 6,0,freelance,15,15000,3.992727273
10136,39,<=100000,0,Govt,3,0,Married,M,< = 0.10,4,238356,1,9,South,0,0,< 6 ,0,partime,5,0,1.8
59272,50,<=100000,0,Private,1,0,Single,F,< = 0.50,6,200613,1,18,South,0,0,< 6,0,fixed,0,0,-0.169411765
96123,42,<=100000,0,Govt,2,0,Married,M,> 0.50,0,89659,2,16,North,1,1,< 6,1,fixed,5,0,4.636363636
83278,44,<=100000,0,Private,4,1,Married,M,< = 0.10,15,235688,1,10,Central,0,0,> = 6,0,partime,0,4000,-0.414
59988,52,<=100000,0,Private,3,0,Married,M,< = 0.10,12,141967,1,15,Central,0,0,> = 6,0,freelance,1,0,4.426666667
72807,39,< = 35000,0,Govt,4,2,Married,F,< = 0.10,9,72427,1,11,Central,0,0,> = 6,0,fixed,1,0,5.4
52507,34,<=100000,0,Private,3,0,Single,M,< = 0.10,14,234121,2,9,North,0,0,< 6,0,partime,0,0,1.899130435
15375,49,> 100000,0,Private,4,1,Married,M,< = 0.10,10,133169,1,20,North,0,0,> = 6,0,fixed,10,1000,3.6
77377,54,<=100000,0,Govt,4,0,Single,F,< = 0.10,14,242864,2,18,Central,1,1,< 6,0,partime,1,0,4.32
40598,46,> 100000,0,Private,1,1,Married,M,< = 0.10,11,93081,2,18,North,0,0,< 6,0,freelance,0,0,2.112
37191,43,> 100000,0,Govt,3,0,Married,M,> 0.50,2,162573,2,15,South,0,0,< 6,0,freelance,7,0,0.864
56676,52,> 100000,0,Private,4,0,Single,M,< = 0.10,3,261436,2,17,South,0,0,< 6,0,others,0,8000,1.96969697
65148,53,> 100000,0,Private,2,1,Married,F,< = 0.10,12,235801,1,12,Central,0,0,> = 6,0,freelance,14,3500,0.666666667
41281,49,<=100000,0,Private,1,0,Single,F,> 0.50,7,92070,2,12,South,0,0,> = 6,0,fixed,2,0,1.08
96752,55,> 100000,0,Private,4,1,Single,F,< = 0.10,9,207216,2,16,North,0,0,< 6,0,fixed,15,4000,14.88
4454,45,> 100000,1,Private,3,1,Single,F,< = 0.10,3,232380,1,9,South,1,0,> = 6,0,fixed,11,0,4.914285714
50424,45,<=100000,0,Private,4,2,Single,M,< = 0.10,7,151787,2,19,Central,0,0,> = 6,0,freelance,3,90000,6.24
69892,43,<=100000,0,Private,2,1,Single,F,< = 0.10,2,263619,1,14,North,0,0,> = 6,0,fixed,4,0,2.569948187
63254,37,<=100000,0,Private,2,1,Single,M,< = 0.50,12,118016,2,10,South,0,0,< 6,0,fixed,1,0,5.4
94933,51,> 100000,0,Govt,2,1,Single,F,< = 0.10,6,139899,2,13,North,0,0,< 6,0,others,4,20000,-0.692307692
95206,26,< = 25000,0,Govt,1,2,Married,F,< = 0.50,8,113557,1,2,South,0,0,> = 6,0,fixed,1,6500,5.314285714
26765,30,< = 25000,0,Govt,1,1,Married,F,< = 0.10,15,153347,1,5,South,0,0,> = 6,0,fixed,15,0,2.482758621
14622,42,<=100000,0,Govt,1,1,Married,M,< = 0.50,7,164583,1,9,South,0,0,> = 6,0,partime,2,4500,1.666666667
8602,39,> 100000,0,Govt,1,1,Married,F,< = 0.10,14,208338,1,11,North,0,0,> = 6,0,fixed,1,4000,2.52
28828,40,< = 50000,0,Private,3,0,Single,F,< = 0.10,14,136982,1,11,South,0,0,< 6,0,fixed,10,3000,0
8173,22,< = 15000,0,Private,4,1,Married,F,> 0.50,11,92368,2,5,Central,1,1,> = 6,1,partime,1,0,2.979310345
16048,51,<=100000,0,Private,1,1,Married,M,< = 0.50,3,55504,2,14,South,0,0,< 6,0,fixed,1,0,2.842105263
28418,31,< = 15000,0,Govt,2,0,Single,F,< = 0.50,8,90050,2,3,Central,1,1,> = 6,1,fixed,10,0,7.584
48093,45,<=100000,0,Private,2,2,Married,M,< = 0.10,12,279688,1,9,South,0,0,< 6,0,freelance,10,7000,4.581818182
26574,54,<=100000,1,Private,1,1,Single,M,< = 0.10,14,239588,2,20,South,1,0,> = 6,0,others,0,3500,0.864
10884,54,> 100000,0,Private,4,1,Married,M,> 0.50,2,274814,1,14,South,0,0,< 6,0,fixed,0,0,-0.868965517
31770,28,< = 35000,0,Private,4,1,Married,M,< = 0.50,14,93832,1,4,Central,0,0,< 6,0,partime,1,0,2.04
48321,43,< = 35000,0,Govt,1,2,Single,F,< = 0.50,6,66113,1,9,North,0,0,< 6,0,fixed,6,2000,-2.331428571
14335,53,> 100000,0,Private,4,0,Single,F,< = 0.10,15,205109,2,19,North,0,0,> = 6,0,freelance,10,3000,1.98
37409,50,> 100000,0,Private,2,0,Married,F,< = 0.10,10,134548,1,14,North,0,0,< 6,0,fixed,16,0,7.968
72934,33,> 100000,0,Private,4,1,Married,M,< = 0.50,12,80339,2,8,North,0,0,< 6,0,freelance,10,0,17.24444444
56707,49,<=100000,0,Private,2,0,Married,M,< = 0.10,15,216545,1,13,Central,0,0,> = 6,0,partime,2,3000,-0.16
37990,22,< = 15000,0,Govt,4,0,Married,F,< = 0.10,14,261613,2,5,South,0,0,< 6,0,partime,0,0,0.337297297
31480,52,> 100000,0,Self-Employed,3,1,Single,F,< = 0.10,0,154518,2,16,South,0,0,> = 6,0,fixed,16,0,5.25
55062,27,< = 25000,0,Private,1,0,Married,M,> 0.50,4,143796,2,1,Central,0,0,< 6,0,fixed,1,0,1.538461538
43687,48,<=100000,0,Private,4,0,Married,F,< = 0.10,12,154260,2,15,South,0,0,> = 6,0,partime,0,0,2.34
65085,53,<=100000,0,Govt,1,2,Married,M,< = 0.50,11,287022,1,13,Central,0,0,< 6,0,freelance,5,0,-0.168
18087,44,> 100000,0,Govt,3,1,Single,F,< = 0.50,14,223026,2,19,North,1,0,< 6,0,partime,1,6000,3.883636364
7518,45,<=100000,0,Private,1,0,Married,F,< = 0.10,1,103524,2,18,Central,1,1,> = 6,0,partime,0,0,0.666666667
77639,54,> 100000,0,Private,2,1,Single,M,< = 0.10,11,242783,2,14,North,0,0,> = 6,0,partime,0,2500,3.93442623
125,43,< = 50000,0,Govt,3,0,Married,M,< = 0.50,12,172688,2,9,Central,1,0,> = 6,1,freelance,10,4000,1.371428571
59159,40,> 100000,0,Self-Employed,1,0,Single,M,< = 0.50,10,84637,2,10,South,1,0,> = 6,1,freelance,0,4000,10.49840933
69048,41,> 100000,0,Govt,3,2,Single,M,< = 0.10,4,150212,2,9,Central,0,0,< 6,0,fixed,2,2000,1.68
1894,36,< = 50000,0,Govt,4,1,Single,M,< = 0.10,11,235678,2,10,Central,0,0,> = 6,0,partime,0,7000,1.5
36981,33,<=100000,0,Govt,3,1,Married,F,< = 0.10,7,233500,2,9,Central,1,1,> = 6,0,partime,0,0,2.22
65261,44,<=100000,0,Govt,3,1,Single,F,> 0.50,13,220094,2,7,North,1,1,< 6,1,fixed,17,4000,5.273311897
21766,29,< = 15000,0,Govt,2,1,Married,F,< = 0.10,11,157601,2,2,North,0,0,> = 6,0,freelance,0,2800,-2.377142857
74921,43,<=100000,0,Govt,3,1,Single,F,> 0.50,5,203225,1,19,Central,0,0,> = 6,0,partime,0,8000,5.12
44301,45,<=100000,0,Private,1,1,Single,M,< = 0.10,0,70045,1,7,South,0,0,< 6,0,freelance,5,4000,0.857142857
70862,39,< = 50000,0,Govt,2,2,Married,M,< = 0.10,10,180916,2,10,Central,0,0,> = 6,0,freelance,25,3000,-0.936
48489,42,> 100000,0,Private,2,1,Single,M,< = 0.10,15,226912,2,7,South,0,0,< 6,0,fixed,30,10000,1.4
58740,29,< = 35000,0,Private,3,0,Married,F,< = 0.50,4,120810,2,4,South,0,0,< 6 ,0,others,0,0,2.016
8160,45,> 100000,1,Private,2,1,Married,F,< = 0.10,6,154081,1,9,North,1,1,< 6,0,partime,0,0,5.348571429
12870,51,<=100000,0,Private,3,1,Married,F,< = 0.50,12,282689,2,16,North,0,0,> = 6,0,freelance,1,0,0.9375
94976,40,<=100000,0,Private,4,1,Married,F,< = 0.50,10,70462,1,9,South,1,1,< 6,1,freelance,22,75000,0.12
3446,50,<=100000,1,Private,1,1,Married,F,< = 0.10,5,106313,2,20,North,1,0,< 6,0,fixed,0,1,1.443037975
16371,51,> 100000,0,Govt,1,1,Single,M,< = 0.10,15,288848,2,16,South,0,0,> = 6,0,freelance,6,0,7.375
37930,33,< = 50000,0,Private,4,2,Single,F,< = 0.10,1,80308,2,6,North,0,0,< 6,0,partime,2,0,2.275862069
95001,45,<=100000,0,Private,1,0,Married,M,< = 0.50,8,157934,1,7,Central,1,1,< 6,1,fixed,5,0,2.795294118
54279,24,< = 15000,0,Govt,4,1,Single,F,< = 0.10,10,279687,1,1,South,0,0,< 6 ,0,fixed,21,0,2.781818182
43008,36,<=100000,0,Govt,3,1,Married,M,< = 0.10,6,100017,1,7,South,0,0,> = 6,0,fixed,30,0,4.756363636
54790,43,> 100000,0,Govt,3,0,Single,M,< = 0.50,8,80985,2,13,Central,1,0,< 6,1,fixed,20,3500,12.6
5766,35,< = 35000,0,Self-employed,2,0,Single,M,> 0.50,15,70273,2,9,North,1,1,< 6,1,partime,1,0,1.512
54291,33,<=100000,0,Private,4,0,Married,F,< = 0.10,11,280650,2,8,Central,0,0,< 6,0,fixed,2,0,2.742857143
24122,48,> 100000,0,Private,1,1,Married,F,< = 0.50,11,172973,1,17,North,0,0,> = 6,0,freelance,8,4000,0.334918033
26610,32,< = 25000,0,Govt,4,1,Single,F,< = 0.10,6,265425,1,2,South,0,0,< 6,0,partime,0,0,3.06
82124,41,< = 50000,0,Private,1,2,Married,M,< = 0.50,2,98255,2,10,North,0,0,< 6,0,partime,0,0,0.337297297
18802,23,< = 15000,0,Private,2,1,Married,F,> 0.50,1,299567,1,3,North,0,0,> = 6,0,partime,1,2000,3.534545455
51439,41,<=100000,0,Self-Employed,1,1,Married,F,< = 0.10,4,209500,1,8,South,0,0,> = 6,0,freelance,6,3000,-1.728
91146,45,> 100000,0,Private,2,1,Married,M,> 0.50,13,282857,2,17,Central,0,1,> = 6,1,fixed,13,14000,9
81785,43,< = 35000,0,Govt,4,1,Single,F,< = 0.10,6,220095,2,9,Central,0,0,< 6,0,partime,0,0,0.672
80479,33,< = 50000,0,Private,2,0,Married,F,< = 0.50,14,114560,2,10,North,0,0,> = 6,0,freelance,2,11000,2.592
79815,49,<=100000,0,Govt,4,2,Married,M,< = 0.10,15,61236,1,18,Central,0,0,< 6,0,fixed,1,4000,1.337142857
44699,32,< = 15000,0,Govt,1,2,Married,F,< = 0.50,8,145120,2,3,Central,0,0,> = 6,0,fixed,4,2500,-1.62
92578,35,> 100000,0,Self-Employed,4,1,Single,M,< = 0.10,3,95767,2,9,North,0,0,> = 6,0,fixed,4,0,3.152432432
53661,38,< = 50000,0,Govt,4,0,Single,M,< = 0.50,11,187773,2,8,South,1,1,< 6,1,freelance,5,1,2.057142857
82623,23,< = 25000,0,Private,1,1,Single,M,< = 0.50,10,267328,1,3,Central,0,0,> = 6,0,freelance,0,6000,5.963636364
83322,42,> 100000,0,Private,1,2,Married,F,< = 0.10,9,157920,1,14,Central,0,0,> = 6,0,partime,5,0,1.8
97176,39,< = 50000,0,Private,1,0,Married,F,> 0.50,11,194340,2,9,South,1,1,< 6,0,fixed,10,4000,0.136363636
71771,54,> 100000,0,Self-Employed,1,0,Single,F,> 0.50,1,115860,1,19,North,1,1,< 6,1,fixed,13,3000,7.611428571
52046,44,< = 50000,0,Private,4,0,Single,M,< = 0.10,14,261075,2,10,South,0,0,> = 6,0,fixed,9,1750,-1.478672986
11433,33,< = 50000,0,Govt,1,1,Single,F,> 0.50,9,286498,1,6,Central,1,1,< 6,1,freelance,5,4000,0.102857143
25589,42,<=100000,0,Govt,3,0,Married,M,< = 0.10,11,127282,1,16,South,0,0,> = 6,0,freelance,3,0,3.36
37096,42,> 100000,0,Self-Employed,2,2,Married,M,< = 0.10,6,113599,1,9,North,0,0,< 6,0,fixed,1,0,0.9
53389,52,> 100000,0,Govt,4,0,Married,M,> 0.50,12,217578,2,18,Central,0,0,< 6,0,fixed,0,1,1.443037975
4792,51,> 100000,0,Govt,3,1,Single,M,< = 0.10,8,266302,1,20,North,1,1,> = 6,0,freelance,1,7000,-1.32
12568,33,<=100000,0,Private,2,1,Married,F,< = 0.10,13,142197,1,8,South,0,1,> = 6,0,fixed,10,0,0.642857143
43071,49,> 100000,0,Private,1,1,Single,M,< = 0.10,10,54641,2,15,North,0,0,< 6,0,fixed,15,4000,3.1875
76204,23,< = 35000,0,Self-Employed,4,1,Married,F,< = 0.10,15,191409,1,5,Central,0,0,< 6,0,freelance,3,0,3.552
79302,28,< = 25000,0,Govt,2,1,Married,F,< = 0.10,10,151775,2,1,South,0,0,< 6,0,others,5,0,2.112
45285,44,< = 50000,0,Private,4,1,Single,F,< = 0.50,13,122429,1,6,Central,0,0,< 6,0,fixed,10,0,0.872727273
75774,52,> 100000,0,Govt,3,0,Single,F,> 0.50,12,128222,1,15,Central,0,0,> = 6,0,fixed,1,2000,-2
54102,41,<=100000,0,Private,2,2,Married,M,> 0.50,9,133942,1,10,South,1,1,> = 6,0,fixed,0,3000,4.064516129
59729,45,> 100000,0,Private,3,1,Single,F,< = 0.50,14,62767,1,17,North,0,0,< 6,0,freelance,2,0,0.324
10087,28,< = 15000,0,Govt,4,0,Married,M,< = 0.50,6,240411,1,3,North,1,1,< 6,1,fixed,22,3000,3.942857143
89557,40,< = 50000,0,Govt,3,0,Married,F,< = 0.50,8,162565,2,9,South,1,1,> = 6,1,fixed,12,5000,2.8125
30527,32,< = 25000,0,Private,2,2,Single,M,< = 0.10,11,198689,2,5,South,0,0,> = 6,0,partime,1,0,-0.568421053
92039,34,<=100000,0,Private,3,1,Married,F,> 0.50,14,188264,2,9,North,1,1,< 6,1,fixed,14,3500,3.789473684
62581,33,<=100000,0,Private,2,1,Single,M,< = 0.10,12,269919,2,7,Central,0,0,> = 6,0,fixed,11,4000,5.470588235
74662,37,<=100000,1,Private,2,1,Single,M,< = 0.10,3,173845,2,10,South,1,0,> = 6,0,fixed,3,3500,2.355555556
95292,37,< = 50000,0,Govt,3,0,Single,M,< = 0.10,1,190461,2,7,North,0,0,< 6,0,partime,0,1500,1.44
51041,43,< = 50000,0,Govt,1,1,Single,F,> 0.50,12,158686,1,6,South,1,1,> = 6,1,fixed,7,4500,0.216
65670,51,> 100000,0,Private,2,0,Married,M,> 0.50,12,284539,2,12,North,0,0,< 6,0,fixed,9,1600,2.4
80764,42,<=100000,0,Private,4,0,Married,F,< = 0.10,13,274595,1,11,Central,0,0,> = 6,0,fixed,14,3000,2.07
68397,51,> 100000,0,Private,2,1,Married,F,> 0.50,10,241425,1,13,Central,1,1,< 6,0,partime,1,0,1.743157895
55410,35,< = 50000,0,Govt,1,1,Married,F,< = 0.10,5,159803,2,9,South,0,0,> = 6,0,freelance,5,4000,0.857142857
7166,41,> 100000,0,Govt,3,1,Married,F,< = 0.50,5,116823,2,9,Central,0,0,< 6,0,fixed,0,0,3.737142857
19361,47,<=100000,0,Private,3,1,Married,M,< = 0.50,5,179510,1,18,South,0,0,> = 6,0,fixed,1,0,7.015384615
40918,35,< = 50000,0,Govt,1,1,Single,M,> 0.50,9,193414,2,6,North,1,0,< 6,1,fixed,4,5500,1.64
58094,39,< = 35000,0,Private,3,1,Married,F,< = 0.10,10,294602,1,10,North,0,0,< 6,0,freelance,14,148,1.336628571
57016,45,< = 35000,0,Govt,4,0,Single,M,< = 0.10,7,232345,2,6,Central,1,1,> = 6,1,freelance,10,6000,-0.48
94645,50,> 100000,0,Govt,3,1,Married,M,< = 0.10,15,76909,1,13,South,0,0,> = 6,0,freelance,5,0,0.1125
63296,42,> 100000,0,Private,2,0,Married,F,< = 0.10,12,243450,2,13,North,0,0,< 6,0,partime,2,0,3.351724138
11604,39,<=100000,1,Private,3,1,Single,F,< = 0.10,12,279044,1,11,North,1,1,< 6,0,fixed,3,0,-1.028571429
848,55,> 100000,0,Private,1,0,Married,F,> 0.50,0,167369,1,14,North,0,0,> = 6,0,freelance,0,0,1.2672
22225,42,< = 50000,0,Self-Employed,3,0,Single,M,< = 0.10,5,218355,1,9,North,1,1,< 6,0,others,0,0,-0.72
9648,48,> 100000,0,Private,3,1,Married,F,< = 0.10,0,144332,1,19,Central,1,1,< 6,0,fixed,0,0,3.709090909
21404,26,< = 25000,0,Private,3,1,Single,F,< = 0.50,11,110568,2,3,North,0,0,> = 6,0,fixed,9,0,0.4
36691,43,<=100000,0,Govt,1,0,Single,F,< = 0.50,10,74554,1,9,South,1,0,> = 6,1,fixed,12,10000,0.6
83461,45,< = 50000,0,Private,1,0,Married,F,< = 0.10,9,78470,1,9,South,0,0,> = 6,0,freelance,1,0,4.142465753
23575,44,< = 50000,0,Private,1,1,Married,M,< = 0.10,7,95631,2,6,South,0,0,> = 6,0,fixed,4,2500,-1.62
60082,44,<=100000,0,Private,2,1,Married,M,< = 0.10,11,58116,2,17,North,1,1,< 6,0,freelance,3,0,2.16
24780,51,<=100000,0,Govt,1,1,Single,F,< = 0.50,11,219985,2,13,Central,1,1,> = 6,1,freelance,15,6000,2.55483871
55962,50,<=100000,0,Govt,1,1,Married,F,< = 0.50,4,135103,2,17,Central,1,0,> = 6,0,fixed,3,0,7.44
85862,41,<=100000,0,Govt,3,0,Single,F,< = 0.50,10,107094,1,10,Central,1,1,> = 6,1,fixed,1,2000,1.636363636
75098,43,<=100000,0,Govt,4,0,Married,M,< = 0.10,13,114421,1,12,North,0,0,> = 6,0,freelance,2,9000,10.728
82514,36,< = 50000,0,Private,1,0,Single,F,< = 0.10,5,207886,2,6,South,0,0,< 6,0,fixed,1,3500,5.43
79862,23,< = 35000,0,Private,3,1,Single,M,> 0.50,2,74499,1,5,North,0,0,< 6,0,fixed,0,0,5.544
62914,45,<=100000,0,Self-Employed,1,0,Single,M,< = 0.10,11,211217,1,8,South,0,0,> = 6,0,fixed,7,0,1.772307692
13889,44,<=100000,0,Govt,2,0,Married,M,< = 0.10,7,252548,1,17,Central,0,0,> = 6,0,fixed,1,0,0.917647059
28638,37,< = 50000,0,Govt,3,0,Single,M,< = 0.10,1,190461,2,7,North,0,0,< 6,0,fixed,0,0,1.628571429
85097,52,<=100000,1,Private,1,2,Married,F,< = 0.10,12,153195,1,14,South,1,0,< 6,0,partime,3,3000,6.366315789
66562,53,> 100000,0,Self-Employed,2,2,Single,M,< = 0.10,7,128064,1,13,North,0,0,< 6,0,others,1,30000,3.9
1107,34,<=100000,0,Govt,2,0,Married,M,< = 0.50,1,112823,1,10,North,1,0,< 6,1,fixed,3,19000,1.161290323
40171,39,> 100000,0,Self-Employed,2,1,Married,F,< = 0.10,1,157441,2,10,Central,0,0,< 6,0,freelance,5,5500,4.357894737
46741,45,> 100000,0,Private,2,1,Single,M,< = 0.50,15,212383,1,13,Central,0,0,> = 6,0,freelance,16,10000,-1.114285714
78697,52,<=100000,0,Self-Employed,2,1,Married,F,< = 0.10,2,145056,1,19,South,0,0,< 6,0,fixed,5,8000,5.04
80667,37,<=100000,0,Private,3,1,Married,M,< = 0.50,11,119983,2,10,North,0,0,> = 6,0,freelance,0,0,0.99
37593,33,< = 50000,0,Govt,3,1,Single,F,> 0.50,0,56528,2,6,Central,1,1,> = 6,1,fixed,4,10000,2.12
56404,53,<=100000,0,Private,1,1,Married,F,< = 0.10,15,84741,2,16,Central,1,0,> = 6,0,fixed,11,11000,1.971428571
39541,30,< = 15000,0,Private,3,1,Single,M,< = 0.10,14,288324,2,4,Central,0,0,< 6,0,partime,1,0,5.175
48724,29,< = 25000,0,Govt,2,2,Married,M,< = 0.10,10,209206,2,1,Central,0,0,> = 6,0,fixed,3,0,1.034482759
87061,52,> 100000,0,Govt,2,1,Single,F,< = 0.10,9,261829,1,19,South,0,0,> = 6,0,fixed,28,15000,6.776470588
53263,45,<=100000,0,Govt,1,2,Single,F,< = 0.10,12,165880,2,9,South,0,0,< 6,0,partime,0,0,1.92
61368,51,<=100000,0,Private,2,0,Married,F,< = 0.10,14,170846,1,18,North,0,0,< 6,0,fixed,4,4800,0.545
57554,45,<=100000,0,Private,2,2,Single,M,< = 0.10,8,260286,1,9,North,0,0,< 6,0,fixed,13,1500,0.758571429
16437,43,> 100000,0,Govt,1,0,Married,M,> 0.50,8,271993,2,12,Central,0,0,< 6,0,freelance,0,4000,1.512
86490,33,<=100000,0,Private,2,0,Married,F,< = 0.10,13,155967,2,9,North,0,0,< 6,0,partime,0,0,2.979310345
51466,47,<=100000,0,Private,1,0,Married,M,> 0.50,6,206891,2,15,North,0,0,< 6,0,partime,0,0,6.2
63275,41,< = 50000,0,Govt,4,1,Married,F,> 0.50,6,142526,2,7,Central,1,1,< 6,1,fixed,18,13500,3
32523,38,<=100000,0,Private,4,2,Married,M,< = 0.50,2,60319,2,7,North,0,0,< 6,0,fixed,2,0,3.48
65550,40,> 100000,0,Private,3,1,Single,M,< = 0.10,0,191169,1,11,North,0,0,< 6,0,fixed,3,0,17.14285714
44232,46,<=100000,0,Govt,2,1,Single,F,< = 0.10,13,105328,2,12,North,0,0,> = 6,0,fixed,1,2500,1.692
51925,34,< = 50000,0,Private,1,1,Single,F,< = 0.10,12,297868,2,9,North,0,0,< 6,0,freelance,15,16000,2.475
58490,42,> 100000,0,Govt,2,2,Single,F,< = 0.10,14,247470,2,17,North,0,0,< 6,0,partime,2,3000,2.943157895
48560,43,<=100000,0,Private,1,1,Married,F,< = 0.10,6,63945,1,10,North,0,0,> = 6,0,fixed,15,5000,-0.373333333
3941,45,<=100000,0,Private,1,1,Married,M,> 0.50,12,257048,1,19,North,1,1,> = 6,1,fixed,12,0,4.418181818
11665,41,< = 50000,0,Govt,2,0,Single,M,< = 0.50,5,292296,2,7,North,1,1,< 6,1,fixed,19,0,2.96
79410,37,<=100000,0,Private,2,0,Married,F,< = 0.10,3,174807,2,7,South,0,0,< 6,0,fixed,11,3000,2.068965517
71407,55,> 100000,0,Private,3,0,Married,M,> 0.50,1,190498,1,12,South,0,0,< 6,0,freelance,2,0,1.986976744
62461,38,< = 50000,0,Private,1,1,Married,F,> 0.50,11,239613,2,10,North,0,1,> = 6,1,fixed,22,3500,5.307692308
70157,41,<=100000,0,Private,3,1,Single,M,< = 0.10,9,95071,1,10,South,0,0,< 6,0,freelance,1,10000,9.895384615
33985,34,<=100000,0,Govt,4,1,Single,F,< = 0.50,15,109860,2,11,North,1,1,> = 6,1,fixed,0,3144,9.3584
76191,33,<=100000,0,Private,3,0,Single,F,< = 0.10,10,125581,2,8,North,0,0,> = 6,0,fixed,3,0,7.2
68104,37,<=100000,0,Private,1,1,Married,F,> 0.50,1,289064,2,11,South,1,1,< 6,1,freelance,25,100000,3.5
79781,33,< = 35000,0,Govt,4,1,Single,M,< = 0.10,12,149979,1,10,North,1,1,< 6,0,fixed,3,4000,1.23
45728,36,<=100000,0,Private,2,2,Single,M,> 0.50,11,128496,1,8,Central,0,0,> = 6,0,partime,0,7000,1.5
92515,32,< = 25000,0,Govt,4,0,Married,F,< = 0.10,7,111184,1,5,South,0,0,< 6,0,fixed,0,0,3.6
58677,34,<=100000,0,Govt,4,0,Single,M,< = 0.50,14,195788,2,9,Central,1,1,< 6,1,fixed,18,0,1.36119403
95182,22,< = 25000,0,Govt,4,0,Married,F,< = 0.10,9,209652,1,4,North,0,0,< 6,0,partime,1,0,-0.24
92586,35,> 100000,0,Private,4,2,Married,F,< = 0.50,15,253602,2,10,Central,0,0,> = 6,0,freelance,2,29000,1.230769231
76852,47,> 100000,0,Private,2,2,Married,F,< = 0.50,5,87746,2,18,South,0,0,> = 6,0,fixed,0,4000,4.2
53620,43,< = 35000,0,Private,3,1,Married,M,< = 0.50,6,228807,2,6,North,1,1,> = 6,0,others,2,6000,-0.923076923
49029,34,<=100000,0,Private,1,1,Married,F,< = 0.10,12,139019,1,9,North,0,0,> = 6,0,others,0,3500,-0.553846154
35277,33,<=100000,0,Self-Employed,1,0,Single,F,< = 0.50,15,136418,1,9,South,1,1,> = 6,1,fixed,7,4000,11.736
19088,23,< = 35000,0,Govt,2,1,Single,F,< = 0.10,1,208768,1,2,South,1,1,< 6,0,fixed,2,3000,2.772
51334,42,<=100000,0,Private,4,1,Single,M,< = 0.10,9,143939,2,9,North,0,0,< 6,0,fixed,0,0,4.56
50153,43,> 100000,0,Govt,2,2,Single,F,< = 0.50,13,263075,1,12,South,0,0,< 6,0,freelance,6,86000,17.5483871
54194,44,<=100000,0,Private,2,1,Single,F,< = 0.10,0,168623,2,9,South,0,0,< 6,0,partime,2,0,2.148571429
54142,31,< = 25000,0,Private,2,1,Married,M,< = 0.50,7,104316,2,4,South,0,0,< 6,0,freelance,35,11700,3.710769231
93408,55,> 100000,0,Private,4,1,Married,M,< = 0.10,15,111039,2,15,North,1,1,> = 6,0,partime,0,2000,4.114285714
11520,45,<=100000,0,Govt,1,1,Married,F,< = 0.10,8,153732,1,15,South,1,1,< 6,0,freelance,3,60000,4.68
72854,36,< = 50000,0,Private,2,0,Married,F,< = 0.10,6,108236,1,6,Central,0,0,< 6,0,partime,0,1500,5.686956522
84672,34,< = 50000,0,Govt,4,1,Married,M,< = 0.10,13,91425,1,7,Central,1,1,< 6,0,fixed,2,0,2.44
42288,44,<=100000,0,Govt,4,0,Married,F,< = 0.10,3,259778,1,8,North,1,1,< 6,0,freelance,1,12000,-0.384
40708,48,> 100000,0,Private,4,1,Married,F,< = 0.10,15,98346,2,15,North,0,0,> = 6,0,freelance,1,0,1.344
63811,30,< = 25000,0,Govt,4,0,Single,F,> 0.50,14,292585,1,2,North,0,0,> = 6,0,fixed,16,0,7.968
47335,48,> 100000,0,Private,2,0,Married,F,> 0.50,12,91658,2,20,North,0,0,> = 6,0,fixed,1,0,2.547692308
64179,25,< = 25000,1,Private,1,1,Single,M,< = 0.10,13,150527,2,2,North,1,0,> = 6,0,freelance,4,0,-3.312
